review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes,sentiment,sentiment_score,sentiment_meaning,review_length,word_count,cluster,topic,topic_confidence,year_month
Very nice app Gcash easy to use like loading or payment transaction,5,103946*********320667,A Google user,5.54.0,2022-08-03 13:26:30+00:00,0,5 stars,0.6232995390892029,Very Positive,140,12,2,User Interface and Experience,0.8028317093849182,2022-08
Very fast transactions,5,107189*********269760,A Google user,5.39.1,2021-05-09 13:53:32+00:00,0,4 stars,0.3327735960483551,Positive,56,3,2,Money Transfer and Cash In,0.3926708698272705,2021-05
This app is very helpful. Thanks G!,5,117385*********993921,A Google user,5.14.0,2019-03-27 10:26:35+00:00,0,5 stars,0.8080222010612488,Very Positive,225,7,2,User Interface and Experience,0.3874664306640625,2019-03
Napakadaling gamitin..lalo na sa pagbabayad ng bill at buy load..a lot of promo. 😍😍😍 I love gcash,5,107676*********269507,A Google user,5.19.4,2019-09-04 16:44:36+00:00,0,5 stars,0.5206331014633179,Very Positive,87,17,2,Payment and Bills,0.8203372359275818,2019-09
Super good,5,115509*********599394,A Google user,5.44.1,2021-09-11 00:25:05+00:00,0,5 stars,0.7180110216140747,Very Positive,106,2,2,User Interface and Experience,0.2702700197696686,2021-09
easy and helpful,5,113291*********263361,A Google user,5.50.0,2022-04-10 10:22:26+00:00,0,5 stars,0.6455920934677124,Very Positive,49,3,2,User Interface and Experience,0.36190730333328247,2022-04
Excellent application and very easy to use. But sometimes error ang hang ...but I have no choice to not using because I need a load from gcash application. Thank you.,5,115336*********505239,A Google user,5.46.0,2021-11-20 22:37:46+00:00,2,4 stars,0.6181846857070923,Positive,57,30,2,App Crashes or Bugs,0.41235050559043884,2021-11
100% trusted My gcash is very useful,5,100455*********410625,A Google user,5.29.1,2020-06-09 11:58:54+00:00,0,5 stars,0.9281948208808899,Very Positive,181,7,2,User Interface and Experience,0.3908770978450775,2020-06
Off Remotcontorl and OFF Hackers ok,5,110883*********710088,A Google user,5.69.3,2023-11-04 01:16:17+00:00,0,3 stars,0.3242703974246979,Neutral,59,6,2,Security and Fraud,0.42608097195625305,2023-11
Surprisingly helpful,5,107483*********276947,A Google user,5.42.0,2021-08-05 08:59:41+00:00,0,5 stars,0.7057892084121704,Very Positive,53,2,2,Customer Service Support,0.3257518708705902,2021-08
Mlaking tulong sa akin,5,111439*********307022,A Google user,5.39.1,2021-04-17 07:11:49+00:00,1,3 stars,0.43012404441833496,Neutral,161,4,2,User Interface and Experience,0.18777364492416382,2021-04
gcash easy wy to send,5,113043*********351846,A Google user,5.49.1,2023-08-15 11:00:18+00:00,0,5 stars,0.49409136176109314,Very Positive,174,5,2,User Interface and Experience,0.5561174154281616,2023-08
Easiest way to do business.,5,101274*********327057,A Google user,5.55.0,2022-09-07 21:42:41+00:00,0,5 stars,0.7620397210121155,Very Positive,26,5,2,User Interface and Experience,0.3341582119464874,2022-09
i cant use my gcash app.please fix it!,5,104969*********605714,ch*********cx,5.69.0,2023-10-11 04:10:03+00:00,0,5 stars,0.42972198128700256,Very Positive,19,8,2,App Crashes or Bugs,0.3566949963569641,2023-10
"easy to use... very useful, specially during pandemic in paying bills.",5,103628*********308295,A Google user,5.51.0,2022-04-07 10:39:18+00:00,0,5 stars,0.5852932333946228,Very Positive,95,11,2,Payment and Bills,0.4399912655353546,2022-04
easy 2 use pay bills online,5,102254*********471143,A Google user,4.2.0,2017-08-31 20:39:31+00:00,2,5 stars,0.41288596391677856,Very Positive,68,6,2,Payment and Bills,0.378623366355896,2017-08
It's so nice,5,106945*********724296,A Google user,5.49.1,2022-02-23 13:41:38+00:00,0,5 stars,0.6222931146621704,Very Positive,63,3,2,User Interface and Experience,0.4380813241004944,2022-02
love it sow much,5,115730*********668674,A Google user,5.14.0,2019-06-10 18:05:46+00:00,0,5 stars,0.783303439617157,Very Positive,67,4,2,User Interface and Experience,0.23397108912467957,2019-06
Easy to register. Easy to buy load and More.....,5,117949*********419625,A Google user,5.45.0,2021-10-19 03:09:35+00:00,0,5 stars,0.6825888156890869,Very Positive,10,9,2,User Interface and Experience,0.27219274640083313,2021-10
Easy to use and so nice very protective,5,106063*********104179,A Google user,5.32.2,2020-09-29 00:01:47+00:00,0,5 stars,0.7498541474342346,Very Positive,179,8,2,User Interface and Experience,0.7334735989570618,2020-09
It's good & easy to use.,5,105190*********355991,A Google user,5.47.0,2021-12-07 18:27:03+00:00,0,4 stars,0.4977717101573944,Positive,16,6,2,User Interface and Experience,0.7197960615158081,2021-12
Nice application,5,102857*********064761,A Google user,5.31.0,2020-08-19 13:27:21+00:00,0,4 stars,0.511536180973053,Positive,32,2,2,User Interface and Experience,0.3903748095035553,2020-08
it is so good very useful.,5,105074*********433650,A Google user,5.18.2,2019-07-27 04:25:21+00:00,0,5 stars,0.6523727178573608,Very Positive,248,6,2,User Interface and Experience,0.3680455982685089,2019-07
Ayos pag may GCash,5,109718*********317691,A Google user,5.37.0,2021-02-25 10:28:45+00:00,0,3 stars,0.31136980652809143,Neutral,188,4,1,Payment and Bills,0.22686767578125,2021-02
"GCash, please don't change your app icon. I suggest to use your GCash logo in a circle app icon. Update: You listened! ❤️",5,102447*********728858,A Google user,5.37.0,2021-01-31 19:28:36+00:00,0,1 star,0.5773351788520813,Very negative,115,23,2,User Interface and Experience,0.4455778896808624,2021-01
Easy and secure.,5,109771*********604584,A Google user,5.54.0,2022-07-04 06:45:36+00:00,0,5 stars,0.679018497467041,Very Positive,61,3,2,Money Transfer and Cash In,0.20791110396385193,2022-07
very useful for me,5,117119*********439458,A Google user,5.15.3,2019-05-09 02:56:41+00:00,0,5 stars,0.6176196932792664,Very Positive,133,4,2,User Interface and Experience,0.3092869520187378,2019-05
Good gcash,5,113551*********834379,A Google user,5.59.0,2022-12-02 01:26:54+00:00,0,4 stars,0.5133237838745117,Positive,83,2,2,Money Transfer and Cash In,0.192998468875885,2022-12
나는 필리핀을 좋아한다,5,109964*********071805,A Google user,5.52.0,2022-05-05 04:54:54+00:00,0,5 stars,0.46293431520462036,Very Positive,75,3,2,User Interface and Experience,0.1891866773366928,2022-05
Easy to pay and to receive payments,5,105584*********893516,A Google user,5.29.1,2020-07-22 03:13:40+00:00,3,5 stars,0.548713743686676,Very Positive,168,7,2,User Interface and Experience,0.42603176832199097,2020-07
Free money sending very convenient,5,108903*********835385,A Google user,5.52.0,2022-05-24 23:25:03+00:00,0,5 stars,0.5752778053283691,Very Positive,16,5,2,Money Transfer and Cash In,0.3692469298839569,2022-05
Very Satisfied,5,111596*********504848,A Google user,5.39.1,2021-04-19 05:34:23+00:00,0,5 stars,0.6755375862121582,Very Positive,22,2,2,User Interface and Experience,0.27898141741752625,2021-04
Useful app,5,104912*********973181,A Google user,5.44.0,2021-09-06 10:03:03+00:00,0,4 stars,0.5249582529067993,Positive,16,2,2,User Interface and Experience,0.4517488479614258,2021-09
Thank you gcash for veryfi my gcash,5,106293*********593865,A Google user,5.14.0,2019-03-24 06:23:29+00:00,0,5 stars,0.5172744989395142,Very Positive,23,7,2,Fees and Charges,0.18331652879714966,2019-03
I diserved,5,113857*********795672,A Google user,5.31.1,2020-09-17 15:03:28+00:00,0,2 stars,0.3052714169025421,Negative,71,2,1,User Interface and Experience,0.17431339621543884,2020-09
so nice to buy a load,5,104420*********506884,A Google user,5.52.0,2022-05-26 12:04:20+00:00,0,5 stars,0.5262098908424377,Very Positive,225,6,2,Payment and Bills,0.27248427271842957,2022-05
NICE GCASH,5,109262*********163443,A Google user,5.24.0,2020-01-20 07:44:55+00:00,0,4 stars,0.455824613571167,Positive,23,2,2,User Interface and Experience,0.27309030294418335,2020-01
"So useful apps and i already earn and also you can access the gcash mastercard...atlast i can earn money through my gcash mastercard...thank you... for those who didn't try this, i tell you guys try now.",5,108387*********003887,A Google user,5.20.2,2019-10-17 00:51:02+00:00,0,5 stars,0.7872944474220276,Very Positive,356,36,2,User Interface and Experience,0.2835017740726471,2019-10
Rmine Bomediano,5,116485*********623268,A Google user,5.31.1,2020-08-21 13:17:23+00:00,0,3 stars,0.27524206042289734,Neutral,76,2,1,User Interface and Experience,0.18877355754375458,2020-08
How I can create a gcash account please teach me I want to know 😢😢😢😢😢😢😭😭😭🙏🙏🙏😥😣😣😣😣😔😔😥😢😢😢😰😨,5,107601*********570345,A Google user,5.62.0,2023-03-23 14:57:04+00:00,0,5 stars,0.5869722962379456,Very Positive,68,15,2,User Interface and Experience,0.42800113558769226,2023-03
Verry good,5,107571*********628956,A Google user,5.47.0,2022-03-06 11:03:28+00:00,1,4 stars,0.4608237147331238,Positive,208,2,2,User Interface and Experience,0.24081945419311523,2022-03
Very fast and simple to use.,5,108118*********461221,ar***********ip,5.50.0,2022-04-07 13:17:16+00:00,0,5 stars,0.6204129457473755,Very Positive,156,6,2,User Interface and Experience,0.593624472618103,2022-04
Yes i like this app the best saving money,5,109236*********339523,A Google user,5.31.1,2020-09-11 07:28:25+00:00,0,5 stars,0.7977584004402161,Very Positive,79,9,2,User Interface and Experience,0.22681766748428345,2020-09
Amazing 😺 And so enjoying,5,111275*********521847,A Google user,5.52.1,2022-06-12 08:32:21+00:00,0,5 stars,0.8859759569168091,Very Positive,43,5,2,User Interface and Experience,0.2612221837043762,2022-06
So convenient! 👍,5,101602*********014872,A Google user,5.28.0,2020-05-19 09:07:51+00:00,0,5 stars,0.5339884161949158,Very Positive,108,3,2,User Interface and Experience,0.4814378023147583,2020-05
"Very convenient, it helps a lot",5,105956*********449560,A Google user,5.42.0,2021-08-03 02:49:23+00:00,0,5 stars,0.5543563365936279,Very Positive,55,6,2,User Interface and Experience,0.44957682490348816,2021-08
Very nice apps,5,109750*********619794,A Google user,5.38.1,2021-04-12 06:02:50+00:00,0,5 stars,0.6842895150184631,Very Positive,37,3,2,User Interface and Experience,0.42247074842453003,2021-04
very useful app,5,113946*********477944,A Google user,5.55.0,2022-09-07 03:37:53+00:00,0,5 stars,0.6735555529594421,Very Positive,229,3,2,User Interface and Experience,0.36166080832481384,2022-09
Im new in GCash..i think is good ill try to gove 5 star,5,102710*********225337,A Google user,5.46.1,2021-12-01 14:16:07+00:00,0,5 stars,0.3712761104106903,Very Positive,81,13,2,User Interface and Experience,0.2748955488204956,2021-12
Good Convenient to any transaction,5,110250*********319524,A Google user,5.69.0,2023-10-09 02:27:57+00:00,0,4 stars,0.5417282581329346,Positive,79,5,2,User Interface and Experience,0.471338152885437,2023-10
"love this app ,",5,113780*********967585,A Google user,5.30.2,2020-08-21 03:09:21+00:00,0,5 stars,0.8663212060928345,Very Positive,49,4,2,User Interface and Experience,0.40078529715538025,2020-08
Beginner-friendly all in one bank app. Good for everyday use. Love it!!!,5,113372*********732977,A Google user,5.55.0,2022-08-31 13:12:46+00:00,0,5 stars,0.7599879503250122,Very Positive,13,12,2,User Interface and Experience,0.4512481987476349,2022-08
I love this app for having a savings.,5,114988*********730933,A Google user,5.67.1,2023-09-14 03:14:01+00:00,1,5 stars,0.8180721998214722,Very Positive,72,8,2,User Interface and Experience,0.28898885846138,2023-09
It's so easy to used,5,116426*********097823,A Google user,5.63.1,2023-04-28 22:11:23+00:00,0,5 stars,0.6304093599319458,Very Positive,17,5,2,User Interface and Experience,0.48174554109573364,2023-04
Satisfy . Keep it up,5,103638*********287704,A Google user,5.35.0,2021-01-19 11:27:56+00:00,0,4 stars,0.5401746034622192,Positive,17,5,2,Customer Service Support,0.3455321192741394,2021-01
ok i like it..,5,107916*********493467,A Google user,5.23.3,2019-12-19 16:40:37+00:00,0,3 stars,0.6416553258895874,Neutral,234,4,2,User Interface and Experience,0.31634560227394104,2019-12
Convenient,5,116412*********477529,A Google user,5.32.2,2020-10-23 00:24:57+00:00,0,4 stars,0.5062467455863953,Positive,56,1,2,User Interface and Experience,0.5224848389625549,2020-10
Thank you gcash . a good service !! Mas madaling mag bayad ng bills at di na kailangan lumabas ng bahay para mag pa load .. Thank you GCASH GODBLESS,5,108561*********766497,A Google user,5.25.0,2020-03-12 02:57:43+00:00,0,5 stars,0.41941967606544495,Very Positive,12,30,2,Payment and Bills,0.711651086807251,2020-03
Cash less transaction 😍,5,113020*********553300,A Google user,5.35.0,2020-12-11 00:10:26+00:00,0,1 star,0.3226308524608612,Very negative,507,4,1,Money Transfer and Cash In,0.2125709354877472,2020-12
Very useful thanks gcash!,5,105777*********794682,A Google user,5.47.0,2021-12-24 12:38:37+00:00,0,5 stars,0.7201270461082458,Very Positive,53,4,2,User Interface and Experience,0.21835842728614807,2021-12
Nice app its help me a lot,5,113272*********979707,A Google user,5.32.2,2020-10-25 01:02:09+00:00,0,4 stars,0.560782253742218,Positive,64,7,2,User Interface and Experience,0.425239235162735,2020-10
so disgusting lage lage nag papa update,5,118165*********970290,A Google user,5.63.0,2023-04-29 10:18:07+00:00,0,1 star,0.7621195316314697,Very negative,14,7,2,Fees and Charges,0.1964379847049713,2023-04
Ok and fast,5,112629*********919164,A Google user,5.54.0,2022-08-19 05:32:36+00:00,0,3 stars,0.49622634053230286,Neutral,118,3,2,User Interface and Experience,0.19895382225513458,2022-08
This is my first time doing this is m,5,102990*********705317,A Google user,5.40.0,2021-06-01 10:07:42+00:00,0,5 stars,0.49778494238853455,Very Positive,12,9,2,User Interface and Experience,0.20755423605442047,2021-06
Very Convenient for me..,5,118340*********388900,A Google user,5.29.1,2020-07-26 01:36:33+00:00,0,5 stars,0.5634020566940308,Very Positive,177,4,2,User Interface and Experience,0.46803534030914307,2020-07
Legit apps.,5,113193*********338811,A Google user,5.42.0,2021-07-26 01:53:45+00:00,0,5 stars,0.5223386287689209,Very Positive,208,2,2,User Interface and Experience,0.2975892722606659,2021-07
Thank you for using you for so long.,5,106124*********723579,A Google user,5.36.0,2021-01-15 03:26:50+00:00,0,5 stars,0.7289904356002808,Very Positive,20,8,2,Customer Service Support,0.36279502511024475,2021-01
Nice apps.,5,106476*********213485,A Google user,5.54.0,2022-08-06 06:37:09+00:00,0,5 stars,0.45995113253593445,Very Positive,100,2,2,User Interface and Experience,0.4512353241443634,2022-08
Very convinence,5,103375*********107605,A Google user,5.42.0,2021-08-02 13:12:40+00:00,0,1 star,0.2991079092025757,Very negative,140,2,1,User Interface and Experience,0.22508396208286285,2021-08
So very good,5,105776*********005669,Jo********po,5.69.0,2023-10-11 23:06:13+00:00,0,5 stars,0.6779999732971191,Very Positive,119,3,2,User Interface and Experience,0.2656388580799103,2023-10
keep me cash out free,5,111135*********618618,A Google user,5.47.0,2022-01-16 01:10:30+00:00,0,5 stars,0.35421988368034363,Very Positive,115,5,2,Money Transfer and Cash In,0.2705453932285309,2022-01
great and awesome for convinient life,5,100670*********082960,A Google user,5.29.1,2020-08-14 05:28:47+00:00,0,5 stars,0.822288453578949,Very Positive,17,6,2,User Interface and Experience,0.3935564458370209,2020-08
Very useful.,5,112648*********541666,A Google user,5.52.1,2022-06-08 06:29:09+00:00,0,5 stars,0.6676201224327087,Very Positive,93,2,2,User Interface and Experience,0.2587193548679352,2022-06
I find it cool and usefull and easy to use,5,111187*********852790,A Google user,5.51.0,2022-04-10 05:46:55+00:00,0,5 stars,0.5110105872154236,Very Positive,100,10,2,User Interface and Experience,0.7207155227661133,2022-04
So far so good,5,108639*********249529,A Google user,5.16.1,2019-05-10 11:52:20+00:00,0,5 stars,0.5522563457489014,Very Positive,102,4,2,User Interface and Experience,0.28794336318969727,2019-05
Very convenient apps. 🙂🙂🙂,5,118335*********793291,A Google user,5.43.0,2021-09-11 11:00:22+00:00,0,5 stars,0.7083728313446045,Very Positive,93,4,2,User Interface and Experience,0.5344210267066956,2021-09
great app!!!,5,110330*********989840,A Google user,5.56.0,2022-09-12 14:43:17+00:00,0,5 stars,0.7879549860954285,Very Positive,93,2,2,User Interface and Experience,0.35106366872787476,2022-09
Ok naman po,5,105143*********725133,A Google user,5.45.0,2022-06-08 07:59:49+00:00,0,3 stars,0.49957579374313354,Neutral,41,3,2,User Interface and Experience,0.18702173233032227,2022-06
I love the gcash app and they worked was so fascinating for the individual user,5,104135*********966351,A Google user,5.64.2,2023-07-16 03:22:24+00:00,0,5 stars,0.7816402912139893,Very Positive,170,15,2,User Interface and Experience,0.7325023412704468,2023-07
Super love this app. So easy to use and very convenient.,5,108644*********481827,A Google user,5.20.1,2019-09-18 04:11:16+00:00,1,5 stars,0.9418447613716125,Very Positive,28,11,2,User Interface and Experience,0.7311602830886841,2019-09
The G-cash it's very useful 👌😊,5,103890*********405252,A Google user,5.64.2,2023-05-31 14:45:18+00:00,1,5 stars,0.6373865604400635,Very Positive,12,6,2,User Interface and Experience,0.2500523328781128,2023-05
Very convinient and easy transaction,5,108599*********745593,A Google user,5.49.1,2022-03-03 04:17:44+00:00,0,5 stars,0.5826615691184998,Very Positive,126,5,2,User Interface and Experience,0.34531688690185547,2022-03
its so Amazing,5,101603*********009644,A Google user,5.57.1,2022-10-17 22:38:35+00:00,0,5 stars,0.7426231503486633,Very Positive,110,3,2,User Interface and Experience,0.305614709854126,2022-10
Useless app I am begging you dont install this ..use paymaya instead..this app is worthless tge most stupid app in history,5,106653*********088627,A Google user,5.38.1,2021-04-11 22:16:16+00:00,0,1 star,0.9552664160728455,Very negative,14,21,2,User Interface and Experience,0.20218853652477264,2021-04
Convenience anytime anywhere,5,113168*********099714,A Google user,5.42.0,2021-08-07 15:00:26+00:00,0,5 stars,0.5061251521110535,Very Positive,89,3,2,User Interface and Experience,0.6113860607147217,2021-08
Its a very helpul and useful app very convienient!...,5,113677*********639597,A Google user,5.22.1,2019-12-17 19:53:41+00:00,0,5 stars,0.5711691975593567,Very Positive,255,9,2,User Interface and Experience,0.5346348881721497,2019-12
Excellent!,5,104649*********506240,A Google user,5.25.0,2020-09-05 13:02:44+00:00,0,5 stars,0.9158387184143066,Very Positive,43,1,2,User Interface and Experience,0.24512077867984772,2020-09
Very usefull,5,110546*********383933,A Google user,5.38.1,2021-04-13 06:21:27+00:00,0,5 stars,0.6767657995223999,Very Positive,101,2,2,User Interface and Experience,0.26327866315841675,2021-04
Easy to use...very convenient 😊,5,111051*********684921,A Google user,5.33.0,2020-12-11 15:53:46+00:00,0,5 stars,0.6416598558425903,Very Positive,925,5,2,User Interface and Experience,0.7380773425102234,2020-12
very usefull,5,110146*********944814,A Google user,5.46.0,2021-11-20 07:51:32+00:00,0,5 stars,0.6772003173828125,Very Positive,21,2,2,User Interface and Experience,0.2877085506916046,2021-11
Fast transaction!!,5,116448*********257726,A Google user,5.42.0,2021-08-01 15:58:28+00:00,0,5 stars,0.5309157371520996,Very Positive,21,2,2,Money Transfer and Cash In,0.373224139213562,2021-08
nice app ever,5,111204*********622657,A Google user,5.50.0,2022-03-05 13:19:10+00:00,0,5 stars,0.7676506042480469,Very Positive,11,3,2,User Interface and Experience,0.5081215500831604,2022-03
"Very efficient services ,excellent",5,106775*********132621,A Google user,5.46.1,2021-12-14 04:34:32+00:00,1,5 stars,0.8669033050537109,Very Positive,387,4,2,Customer Service Support,0.44033169746398926,2021-12
The gcash is good to cash out,5,100086*********835568,A Google user,5.69.0,2023-10-09 10:52:38+00:00,0,4 stars,0.42376402020454407,Positive,89,7,2,Payment and Bills,0.48398298025131226,2023-10
Why not put some crypto function that you can easily buy crypto with gcash . It will become great thanks hope you can notice me,5,112804*********952421,A Google user,5.55.0,2022-08-02 23:19:15+00:00,0,5 stars,0.464098185300827,Very Positive,42,25,2,User Interface and Experience,0.3830243647098541,2022-08
G cash is very helpful i can pay my bills even pay my goods in most establishments using only my g cash...,5,100788*********818528,A Google user,5.13.2,2019-02-19 12:41:13+00:00,0,5 stars,0.7082405090332031,Very Positive,14,22,2,Payment and Bills,0.9044994115829468,2019-02
It's hard to verified!,5,114910*********311437,A Google user,5.45.0,2021-10-09 02:42:31+00:00,0,3 stars,0.38591158390045166,Neutral,30,4,2,Account Login Issues,0.16534759104251862,2021-10
Wow amazing,5,109937*********664413,A Google user,5.69.0,2023-10-25 10:48:56+00:00,0,5 stars,0.9146960377693176,Very Positive,78,2,2,User Interface and Experience,0.2715376317501068,2023-10
Cannot open now.,5,101314*********490618,ro************es,5.69.1,2023-10-19 13:55:33+00:00,0,1 star,0.6477550268173218,Very negative,13,3,2,Account Login Issues,0.2802361845970154,2023-10
Very convinient these kind of app,5,106353*********597430,A Google user,5.52.1,2022-06-10 00:05:09+00:00,0,5 stars,0.397831529378891,Very Positive,21,6,2,User Interface and Experience,0.38097140192985535,2022-06
I cant log in to my account 5 days from now..wgats wrong ...i didn't receive any verification code,5,110562*********660545,A Google user,5.59.1,2022-12-20 03:20:22+00:00,0,1 star,0.7911981344223022,Very negative,13,18,2,Account Login Issues,0.30001300573349,2022-12
Nice app I like this,5,110411*********432526,A Google user,5.36.0,2021-02-09 10:52:34+00:00,0,5 stars,0.5284531116485596,Very Positive,58,5,2,User Interface and Experience,0.46448126435279846,2021-02
ok sya lalo na pag need ko ng extra cash,5,115458*********103754,A Google user,5.54.0,2022-08-10 01:37:24+00:00,0,3 stars,0.6041942834854126,Neutral,10,10,2,Fees and Charges,0.2237042933702469,2022-08
theres always a problem opening it.i give five stars not because its very reliable but it is very disgusting,5,117715*********437944,A Google user,5.39.1,2021-04-18 03:16:40+00:00,0,1 star,0.7195963859558105,Very negative,29,19,2,Account Login Issues,0.20544745028018951,2021-04
verry nice,5,114418*********559649,A Google user,5.18.2,2019-08-13 10:44:44+00:00,0,4 stars,0.431651771068573,Positive,155,2,2,User Interface and Experience,0.353249728679657,2019-08
Exciting every day to use.,5,108765*********315271,A Google user,5.43.0,2021-09-10 13:21:41+00:00,0,5 stars,0.7006628513336182,Very Positive,137,5,2,User Interface and Experience,0.7272626757621765,2021-09
Maganda at maalwan gamitin,5,112353*********851055,A Google user,5.47.0,2021-12-08 01:07:56+00:00,0,3 stars,0.2647223174571991,Neutral,30,4,1,Money Transfer and Cash In,0.2362423986196518,2021-12
Good application for me. Keep it up,5,108561*********841434,A Google user,5.19.0,2019-08-03 04:42:30+00:00,0,4 stars,0.561533510684967,Positive,50,7,2,User Interface and Experience,0.34568139910697937,2019-08
Very good exprience.,5,102920*********940557,A Google user,5.25.0,2020-05-14 12:27:51+00:00,0,5 stars,0.5851007699966431,Very Positive,217,3,2,User Interface and Experience,0.3770723342895508,2020-05
Thank you so much for your convenient service,5,102375*********960437,A Google user,5.44.1,2021-09-13 04:20:58+00:00,0,5 stars,0.712158739566803,Very Positive,105,8,2,Customer Service Support,0.4194876253604889,2021-09
Very satisfied user,5,103197*********946181,A Google user,5.52.1,2022-06-11 01:00:24+00:00,0,5 stars,0.6499688029289246,Very Positive,12,3,2,User Interface and Experience,0.357150673866272,2022-06
Fast transferring money,5,111383*********418472,A Google user,5.54.0,2022-09-10 15:58:03+00:00,0,5 stars,0.45862114429473877,Very Positive,134,3,2,Money Transfer and Cash In,0.41363030672073364,2022-09
Safe and good,5,100100*********855910,A Google user,5.64.2,2023-07-14 03:56:15+00:00,0,5 stars,0.5349977612495422,Very Positive,13,3,2,Customer Service Support,0.23979069292545319,2023-07
"EASIEST ACCESS TO BUY, PAY, ETC.",5,113652*********947033,A Google user,5.44.1,2021-09-19 16:22:39+00:00,0,5 stars,0.7280041575431824,Very Positive,30,6,2,User Interface and Experience,0.26324397325515747,2021-09
Easy to withdraw,5,117015*********784355,A Google user,5.54.0,2022-08-02 22:26:25+00:00,0,1 star,0.2413560301065445,Very negative,109,3,1,Money Transfer and Cash In,0.25254926085472107,2022-08
very good app. i enjoy using this app..love it..,5,106914*********534461,A Google user,5.36.0,2021-02-16 13:39:10+00:00,0,5 stars,0.7257633805274963,Very Positive,32,9,2,User Interface and Experience,0.3422966003417969,2021-02
"Fastest , and very accommodating",5,118379*********419268,A Google user,5.64.2,2023-07-21 11:45:53+00:00,0,5 stars,0.9053227305412292,Very Positive,248,5,2,Customer Service Support,0.294892817735672,2023-07
useful app.thanks,5,110653*********991854,A Google user,5.22.1,2019-11-15 22:32:51+00:00,0,4 stars,0.5280246734619141,Positive,12,2,2,User Interface and Experience,0.4812955856323242,2019-11
Not to oper,5,103280*********587272,A Google user,5.44.1,2021-09-26 11:30:36+00:00,0,1 star,0.5109089016914368,Very negative,39,3,2,Fees and Charges,0.16154012084007263,2021-09
It's convenient to use,5,114855*********702441,A Google user,5.47.0,2022-03-03 02:10:39+00:00,0,4 stars,0.5158780813217163,Positive,174,4,2,User Interface and Experience,0.7187424898147583,2022-03
Fast money transfer,5,104673*********035036,A Google user,5.30.1,2020-07-24 00:39:54+00:00,0,5 stars,0.5045802593231201,Very Positive,54,3,2,Money Transfer and Cash In,0.5862404108047485,2020-07
the best payment,5,111480*********064686,A Google user,5.29.1,2020-06-12 08:05:36+00:00,0,5 stars,0.9136680364608765,Very Positive,396,3,2,Payment and Bills,0.3090522587299347,2020-06
Very nice thank you,5,113580*********407678,A Google user,5.48.1,2022-01-21 07:33:34+00:00,0,5 stars,0.7099716663360596,Very Positive,63,4,2,Customer Service Support,0.3683505654335022,2022-01
i love gcash,5,116477*********286397,A Google user,5.43.0,2021-09-11 05:13:39+00:00,0,5 stars,0.6989785432815552,Very Positive,156,3,2,Money Transfer and Cash In,0.28547731041908264,2021-09
good for payment,5,109163*********980421,ga******to,5.69.0,2023-10-17 13:51:59+00:00,0,4 stars,0.49865755438804626,Positive,123,3,2,Fees and Charges,0.3136996626853943,2023-10
"It takes a minutes to verify my account, my parents is also now registered in GCASH, thank you GCASH it is now easy for me to keep in touch to my family in terms of financial aspect....bilis padala, bilis bayad sa bill, savings and easy to invest money...more power sa inyo....gud job!go for improvements? Sana stay na walang fees sa pag send ng pera at low fees sa ibng bills payment. Gud help po kayo sa masang pilipino...pang pinoy talaga. Kung may 10 🌟, ill give 10 star.",5,105394*********613957,A Google user,5.42.0,2021-08-01 13:01:24+00:00,0,1 star,0.2837556004524231,Very negative,51,88,0,Payment and Bills,0.4214630126953125,2021-08
Awesome app,5,114578*********727990,A Google user,5.37.0,2021-05-14 04:48:45+00:00,0,5 stars,0.8061955571174622,Very Positive,15,2,2,User Interface and Experience,0.3635946214199066,2021-05
Easy to use astig,5,107809*********524443,A Google user,5.58.2,2022-11-12 01:20:09+00:00,0,5 stars,0.5482054352760315,Very Positive,23,4,2,User Interface and Experience,0.6537884473800659,2022-11
Its good to use it,5,104477*********484546,A Google user,5.52.1,2022-06-09 11:08:02+00:00,0,4 stars,0.47070997953414917,Positive,138,5,2,User Interface and Experience,0.3665010631084442,2022-06
"Easy to use. Convenient in paying my bills, buying loads & sending/receiving money..",5,115812*********410277,A Google user,5.52.0,2022-05-26 13:39:39+00:00,0,5 stars,0.5382227897644043,Very Positive,92,13,2,Payment and Bills,0.458093523979187,2022-05
Very nice 👍,5,107545*********695747,A Google user,5.52.1,2022-06-08 13:22:57+00:00,0,5 stars,0.699442446231842,Very Positive,77,3,2,User Interface and Experience,0.3453857898712158,2022-06
"I love to use gcash, fast, and easy🤩 My simcard is prepaid smart can not open if you don't have internet load. Hoping i can open my gcash. Just liked globe simcard they can open w/o load.",5,115667*********949525,A Google user,5.64.1,2023-05-15 11:15:19+00:00,2,5 stars,0.6344292163848877,Very Positive,12,37,2,User Interface and Experience,0.6476247310638428,2023-05
Mabilis at sulit wala pang pagod sa pag kuha ng pera,5,109289*********869687,A Google user,5.43.0,2021-08-02 02:53:06+00:00,0,2 stars,0.4487577974796295,Negative,14,11,2,User Interface and Experience,0.19575080275535583,2021-08
Great Apps for everyone 😘,5,113312*********482472,A Google user,5.54.0,2022-08-06 09:44:29+00:00,0,5 stars,0.7921496629714966,Very Positive,80,5,2,Money Transfer and Cash In,0.32783323526382446,2022-08
Good for keep it,5,106758*********256594,A Google user,5.40.0,2021-05-25 12:21:21+00:00,0,4 stars,0.497220903635025,Positive,181,4,2,Customer Service Support,0.20760567486286163,2021-05
